,location,total_sqft,bath,price,bhk
3091,HRBR Layout,1440.0,2.0,98.0,2
3093,HRBR Layout,2800.0,3.0,250.0,3
3094,HRBR Layout,1210.0,2.0,75.0,2
3095,HRBR Layout,1265.0,2.0,78.0,2
3096,HRBR Layout,1170.0,2.0,75.0,2
3098,HRBR Layout,1900.0,3.0,90.0,4
3099,HRBR Layout,1625.0,3.0,120.0,3
3100,HRBR Layout,1301.0,2.0,120.0,2
3101,HRBR Layout,1145.0,2.0,68.5,2
3102,HRBR Layout,1300.0,2.0,90.0,2
3104,HSR Layout,1372.0,2.0,68.0,2
3106,HSR Layout,1475.0,3.0,75.0,3
3107,HSR Layout,1467.0,2.0,55.0,2
3108,HSR Layout,1140.0,2.0,46.0,2
3109,HSR Layout,1372.0,2.0,61.0,2
3110,HSR Layout,1750.0,3.0,95.0,3
3112,HSR Layout,1027.0,2.0,44.0,2
3113,HSR Layout,1650.0,3.0,110.0,3
3114,HSR Layout,1140.0,2.0,46.0,2
3115,HSR Layout,1372.0,2.0,61.0,2
3116,HSR Layout,1140.0,2.0,46.0,2
3117,HSR Layout,1185.0,2.0,60.0,2
3118,HSR Layout,1127.0,2.0,68.0,2
3119,HSR Layout,1600.0,2.0,115.0,3
3120,HSR Layout,1145.0,2.0,48.0,2
3121,HSR Layout,1009.0,2.0,56.0,2
3122,HSR Layout,1300.0,2.0,98.0,2
3124,HSR Layout,1140.0,2.0,46.0,2
3125,HSR Layout,1126.0,2.0,69.0,2
3127,HSR Layout,1140.0,2.0,46.0,2
3128,HSR Layout,1145.0,2.0,46.0,2
3129,HSR Layout,1142.0,2.0,65.0,2
3130,HSR Layout,1145.0,2.0,46.0,2
3131,HSR Layout,1844.0,3.0,95.0,3
3132,HSR Layout,1203.0,2.0,72.0,2
3133,HSR Layout,1140.0,2.0,46.0,2
3134,HSR Layout,4200.0,5.0,245.0,5
3135,HSR Layout,1140.0,2.0,46.0,2
3136,HSR Layout,1145.0,2.0,46.0,2
3137,HSR Layout,1009.0,2.0,56.0,2
3138,HSR Layout,1145.0,2.0,46.0,2
3139,HSR Layout,1100.0,2.0,44.0,2
3140,HSR Layout,1203.0,2.0,60.0,2
3141,HSR Layout,1120.0,2.0,70.0,2
3142,HSR Layout,1140.0,2.0,46.0,2
3143,HSR Layout,1289.0,2.0,70.0,2
3144,HSR Layout,1844.0,3.0,89.0,3
3145,HSR Layout,1203.0,2.0,60.0,2
3146,HSR Layout,1140.0,2.0,46.0,2
3147,Hadosiddapura,1200.0,3.0,165.0,3
3148,Hagadur,1086.0,2.0,47.5,2
3149,Hallehalli,1260.0,4.0,65.0,4
3150,Hanumanth Nagar,1225.0,2.0,55.11,2
3151,Hanumanth Nagar,1220.0,2.0,54.89,2
3152,Hanumantha Nagar,3300.0,8.0,310.0,8
3153,Haralur Road,1240.0,2.0,70.0,2
3154,Haralur Road,1027.0,2.0,44.0,2
3157,Haralur Road,1194.0,2.0,47.0,2
3158,Haralur Road,1202.0,2.0,53.0,2
3159,Haralur Road,1056.0,2.0,61.0,2
3161,Haralur Road,1810.0,3.0,100.0,3
3162,Haralur Road,1194.0,2.0,46.0,2
3164,Haralur Road,1225.0,2.0,67.38,2
3165,Haralur Road,1243.0,2.0,46.0,2
3166,Haralur Road,1027.0,2.0,44.0,2
3167,Haralur Road,1920.0,3.0,115.0,3
3168,Haralur Road,1875.0,3.0,110.0,3
3169,Haralur Road,1194.0,2.0,47.0,2
3170,Haralur Road,1140.0,2.0,43.0,2
3171,Haralur Road,1027.0,2.0,44.0,2
3172,Haralur Road,1194.0,2.0,46.0,2
3173,Haralur Road,2017.0,3.0,125.0,3
3174,Haralur Road,1140.0,2.0,43.0,2
3175,Haralur Road,1875.0,3.0,110.0,3
3176,Haralur Road,1092.0,2.0,44.0,2
3177,Haralur Road,2475.0,4.0,130.0,3
3178,Haralur Road,1300.0,2.0,73.0,2
3179,Haralur Road,1194.0,2.0,47.0,2
3180,Haralur Road,1243.0,2.0,46.0,2
3181,Haralur Road,1850.0,3.0,110.0,3
3182,Haralur Road,1225.0,2.0,67.38,2
3183,Haralur Road,1243.0,2.0,46.0,2
3184,Haralur Road,3400.0,5.0,240.0,4
3185,Haralur Road,1464.0,2.0,56.0,2
3186,Haralur Road,1230.0,2.0,78.0,2
3187,Haralur Road,1000.0,2.0,44.0,2
3189,Haralur Road,1300.0,2.0,79.0,2
3190,Haralur Road,1444.0,2.0,80.0,3
3191,Haralur Road,1088.0,2.0,68.0,2
3192,Haralur Road,1027.0,2.0,44.0,2
3194,Haralur Road,1225.0,2.0,70.0,2
3196,Haralur Road,1194.0,2.0,46.0,2
3197,Haralur Road,1830.0,3.0,101.0,3
3198,Haralur Road,1810.0,3.0,126.0,3
3199,Haralur Road,1464.0,2.0,56.0,2
3200,Haralur Road,1520.0,2.0,96.0,3
3201,Haralur Road,1300.0,2.0,75.0,2
3202,Haralur Road,2017.0,2.0,125.0,3
3203,Haralur Road,1243.0,2.0,46.0,2
3204,Haralur Road,1027.0,2.0,44.0,2
3205,Haralur Road,2805.0,5.0,160.0,4
3206,Haralur Road,1243.0,2.0,46.0,2
3207,Haralur Road,1027.0,2.0,44.0,2
3208,Haralur Road,2017.0,3.0,105.0,3
3209,Haralur Road,1243.0,2.0,46.0,2
3210,Haralur Road,1243.0,2.0,46.0,2
3211,Haralur Road,1520.0,2.0,90.0,3
3212,Haralur Road,1300.0,2.0,60.0,2
3213,Haralur Road,1985.0,3.0,130.0,3
3214,Haralur Road,1255.0,2.0,90.0,3
3215,Haralur Road,1056.0,2.0,60.0,2
3216,Haralur Road,1140.0,2.0,42.0,2
3217,Haralur Road,1245.0,2.0,62.0,2
3218,Haralur Road,1140.0,2.0,58.0,2
3219,Haralur Road,1140.0,2.0,42.0,2
3220,Haralur Road,1027.0,2.0,43.0,2
3221,Haralur Road,1194.0,2.0,47.0,2
3222,Haralur Road,1194.0,2.0,47.0,2
3223,Haralur Road,1560.0,3.0,90.0,3
3224,Haralur Road,1520.0,2.0,85.0,3
3225,Haralur Road,1243.0,2.0,45.0,2
3226,Haralur Road,1027.0,2.0,44.0,2
3227,Haralur Road,1194.0,2.0,46.0,2
3228,Haralur Road,1650.0,3.0,100.0,3
3229,Haralur Road,1580.0,3.0,73.0,3
3230,Haralur Road,1243.0,2.0,46.0,2
3231,Haralur Road,1194.0,2.0,47.0,2
3233,Haralur Road,1520.0,2.0,96.0,3
3234,Haralur Road,1510.0,3.0,83.05,3
3235,Haralur Road,1056.0,2.0,65.0,2
3236,Haralur Road,1810.0,3.0,100.0,3
3237,Haralur Road,1243.0,2.0,46.0,2
3238,Haralur Road,575.0,1.0,38.0,1
3239,Haralur Road,1194.0,2.0,46.0,2
3240,Haralur Road,1243.0,2.0,46.0,2
3241,Haralur Road,1194.0,2.0,46.0,2
3242,Haralur Road,1140.0,2.0,43.0,2
3243,Haralur Road,1850.0,3.0,120.0,3
3244,Haralur Road,1194.0,2.0,47.0,2
3245,Haralur Road,1194.0,2.0,47.0,2
3247,Haralur Road,1243.0,2.0,46.0,2
3248,Haralur Road,1710.0,3.0,85.0,3
3249,Haralur Road,1730.0,3.0,95.0,3
3250,Haralur Road,1243.0,2.0,46.0,2
3251,Haralur Road,1243.0,2.0,46.0,2
3252,Haralur Road,1243.0,2.0,46.0,2
3253,Haralur Road,1817.0,3.0,110.0,3
3254,Haralur Road,1225.0,2.0,77.0,2
3255,Haralur Road,1285.0,2.0,78.0,2
3256,Haralur Road,1225.0,2.0,67.48,2
3257,Haralur Road,1225.0,2.0,69.84,2
3258,Haralur Road,1200.0,2.0,46.0,2
3259,Haralur Road,1315.0,2.0,85.0,2
3260,Haralur Road,1976.0,3.0,92.0,3
3261,Haralur Road,1300.0,2.0,75.0,2
3262,Haralur Road,1309.0,2.0,82.0,2
3263,Haralur Road,1027.0,1.0,44.0,2
3264,Haralur Road,1243.0,2.0,46.0,2
3265,Haralur Road,1243.0,2.0,46.0,2
3266,Haralur Road,1140.0,2.0,43.0,2
3267,Haralur Road,1300.0,2.0,75.0,2
3268,Haralur Road,1243.0,2.0,46.0,2
3269,Haralur Road,1890.0,3.0,84.0,3
3270,Haralur Road,1230.0,2.0,67.65,2
3271,Haralur Road,1194.0,2.0,46.0,2
3272,Haralur Road,1092.0,2.0,44.0,2
3274,Haralur Road,1255.0,3.0,90.0,3
3275,Haralur Road,1735.0,3.0,97.0,3
3276,Haralur Road,1810.0,3.0,97.83,3
3277,Haralur Road,1200.0,2.0,46.0,2
3278,Haralur Road,1243.0,2.0,46.0,2
3279,Haralur Road,1810.0,3.0,112.0,3
3280,Harappanahalli,2400.0,2.0,95.0,2
3281,Harappanahalli,1311.0,2.0,48.0,2
3282,Harlur,1508.0,2.0,77.0,2
3283,Harlur,1752.12,3.0,135.0,3
3286,Harlur,1709.0,3.0,150.0,3
3287,Harlur,1174.0,2.0,69.0,2
3288,Harlur,1033.0,2.0,49.0,2
3289,Harlur,1197.0,2.0,84.0,2
3290,Harlur,1757.0,3.0,132.0,3
3291,Harlur,1174.0,2.0,76.0,2
3292,Harlur,1754.0,3.0,125.0,3
3293,Harlur,1290.0,2.0,85.0,2
3294,Harlur,1752.12,3.0,116.0,3
3295,Harlur,1754.0,3.0,135.0,3
3296,Harlur,1754.0,3.0,124.0,3
3297,Harlur,1152.0,2.0,69.0,2
3298,Harlur,1290.0,2.0,87.0,2
3299,Harlur,1749.0,3.0,115.0,3
3300,Harlur,3385.0,4.0,260.0,4
3301,Harlur,2240.0,5.0,155.0,3
3302,Harlur,1758.0,3.0,133.0,3
3304,Harlur,1197.0,2.0,79.0,2
3305,Harlur,1174.0,2.0,78.0,2
3308,Harlur,1200.0,2.0,52.0,2
3309,Harlur,1197.0,2.0,79.0,2
3310,Harlur,1749.0,3.0,112.0,3
3311,Harlur,1174.0,2.0,75.0,2
3312,Harlur,1750.0,3.0,136.0,3
3313,Harlur,1620.0,3.0,110.0,3
3316,Harlur,1762.0,3.0,133.0,3
3317,Harlur,1756.0,3.0,131.0,3
3318,Harlur,1755.0,3.0,130.0,3
3319,Harlur,1864.0,3.0,140.0,3
3320,Harlur,1331.0,2.0,88.0,2
3321,Harlur,1752.12,3.0,133.0,3
3322,Harlur,1133.0,2.0,55.0,2
3323,Harlur,1756.0,3.0,128.0,3
3324,Harlur,1749.0,3.0,120.0,3
3325,Harlur,1197.0,2.0,82.0,2
3326,Harlur,1303.0,2.0,90.0,2
3327,Harlur,1754.0,3.0,132.0,3
3328,Harlur,1174.0,2.0,75.0,2
3329,Harlur,1756.0,3.0,134.0,3
3330,Harlur,1197.0,2.0,78.0,2
3331,Harlur,1290.0,2.0,89.9,2
3332,Harlur,1386.0,2.0,85.0,2
3333,Harlur,1174.0,2.0,74.0,2
3334,Harlur,1174.0,2.0,78.0,2
3336,Harlur,1755.0,3.0,115.0,3
3338,Harlur,2569.0,4.0,175.0,4
3340,Harlur,1197.0,2.0,77.0,2
3341,Harlur,1752.12,3.0,125.0,3
3342,Harlur,2569.0,5.0,180.0,4
3343,Harlur,1225.0,2.0,56.0,2
3344,Harlur,1197.0,2.0,76.0,2
3346,Harlur,1197.0,2.0,75.0,2
3347,Harlur,1755.0,3.0,117.0,3
3348,Harlur,1197.0,2.0,79.9,2
3349,Harlur,936.0,2.0,45.0,2
3350,Harlur,2990.0,4.0,225.0,4
3351,Harlur,1370.0,2.0,88.0,2
3352,Harlur,1335.0,2.0,72.76,2
3353,Harsha Layout,500.0,1.0,16.0,1
3354,Harsha Layout,450.0,1.0,20.0,1
3355,Hebbal,1760.0,2.0,123.0,3
3356,Hebbal,5611.5,4.0,477.0,4
3358,Hebbal,1349.0,2.0,98.2,2
3359,Hebbal,2483.0,5.0,212.0,4
3360,Hebbal,1760.0,2.0,130.0,3
3361,Hebbal,3450.0,5.0,260.0,3
3362,Hebbal,1920.0,3.0,134.0,3
3363,Hebbal,1337.0,2.0,82.0,2
3364,Hebbal,1349.0,2.0,98.0,2
3367,Hebbal,1790.0,3.0,127.0,3
3368,Hebbal,687.325,2.0,42.72,2
3370,Hebbal,1985.0,4.0,189.0,3
3371,Hebbal,2483.0,5.0,215.0,4
3372,Hebbal,1080.0,2.0,54.0,2
3373,Hebbal,812.0,2.0,55.0,2
3375,Hebbal,3067.0,4.0,230.0,4
3376,Hebbal,2526.0,2.0,250.0,3
3377,Hebbal,3067.0,4.0,230.0,4
3379,Hebbal,823.0,2.0,50.63,2
3380,Hebbal,1420.0,2.0,123.0,2
3382,Hebbal,1420.0,2.0,99.39,2
3383,Hebbal,4235.0,4.0,365.0,4
3384,Hebbal,1700.0,3.0,124.0,3
3385,Hebbal,3960.0,5.0,386.0,4
3386,Hebbal,1420.0,2.0,99.39,2
3388,Hebbal,1440.0,2.0,115.0,2
3389,Hebbal,1100.0,2.0,54.0,2
3391,Hebbal,2400.0,4.0,180.0,3
3393,Hebbal,1420.0,2.0,107.0,2
3394,Hebbal,1320.0,2.0,92.0,2
3395,Hebbal,919.0,2.0,49.0,2
3396,Hebbal,1645.0,3.0,135.0,3
3397,Hebbal,2080.0,3.0,175.0,3
3399,Hebbal,2483.0,5.0,230.0,4
3400,Hebbal,2600.0,3.0,195.0,3
3401,Hebbal,1645.0,3.0,117.0,3
3402,Hebbal,1251.0,2.0,88.73,2
3403,Hebbal,1645.0,3.0,121.0,3
3404,Hebbal,1760.0,3.0,123.0,3
3406,Hebbal,3960.0,5.0,386.0,4
3407,Hebbal,1645.0,3.0,120.0,3
3408,Hebbal,1255.0,2.0,90.0,3
3409,Hebbal,1645.0,3.0,117.0,3
3412,Hebbal,1636.0,3.0,119.0,3
3413,Hebbal,2661.0,2.0,226.5,3
3414,Hebbal,1255.0,2.0,95.0,3
3417,Hebbal,1255.0,2.0,95.0,3
3418,Hebbal,1088.0,2.0,61.45,2
3419,Hebbal,1349.0,2.0,97.8,2
3421,Hebbal,1344.0,2.0,108.0,2
3422,Hebbal,1255.0,2.0,90.0,3
3424,Hebbal,1138.0,2.0,110.0,2
3425,Hebbal,2790.0,5.0,204.0,4
3426,Hebbal,1088.0,2.0,62.0,2
3427,Hebbal,1987.0,4.0,165.0,3
3429,Hebbal,1299.0,2.0,100.0,2
3430,Hebbal,1200.0,2.0,60.0,2
3431,Hebbal,1645.0,3.0,117.0,3
3432,Hebbal,1390.0,2.0,95.0,2
3433,Hebbal,1333.0,2.0,100.0,2
3435,Hebbal,2650.0,4.0,199.0,3
3436,Hebbal,1800.0,3.0,140.0,3
3438,Hebbal,2470.0,4.0,203.0,4
3439,Hebbal,1255.0,2.0,95.0,3
3440,Hebbal,1333.0,2.0,104.0,2
3441,Hebbal,1645.0,3.0,117.0,3
3442,Hebbal,2600.0,3.0,199.0,3
3443,Hebbal,1345.0,2.0,97.0,2
3445,Hebbal,985.0,2.0,62.0,2
3446,Hebbal,1320.0,2.0,91.0,2
3447,Hebbal,2388.0,3.0,195.0,3
3448,Hebbal,1040.0,2.0,55.0,2
3450,Hebbal,2600.0,3.0,195.0,3
3451,Hebbal,2630.0,5.0,188.0,4
3453,Hebbal,1645.0,3.0,113.0,3
3455,Hebbal,1420.0,2.0,99.39,2
3457,Hebbal,3520.0,5.0,320.0,3
3458,Hebbal,1162.0,2.0,69.0,2
3459,Hebbal,1100.0,2.0,60.0,2
3460,Hebbal,4235.0,5.0,364.0,4
3461,Hebbal,1299.0,2.0,97.0,2
3463,Hebbal,2470.0,5.0,192.0,4
3464,Hebbal,1645.0,3.0,117.0,3
3465,Hebbal,1920.0,3.0,134.0,3
3466,Hebbal,3520.0,5.0,240.0,3
3467,Hebbal,1920.0,3.0,150.0,3
3468,Hebbal,2375.0,4.0,189.0,4
3469,Hebbal,1420.0,2.0,99.26,2
3470,Hebbal,1252.0,2.0,92.0,2
3472,Hebbal,1162.0,2.0,59.0,2
3473,Hebbal,1294.0,2.0,115.0,2
3474,Hebbal,4225.0,6.0,359.0,4
3475,Hebbal,1150.0,2.0,57.0,2
3476,Hebbal,1740.0,2.0,137.0,3
3478,Hebbal,1662.0,3.0,155.0,3
3479,Hebbal,2250.0,3.0,219.0,3
3480,Hebbal,1349.0,2.0,98.0,2
3481,Hebbal,4000.0,6.0,370.0,4
3482,Hebbal,1349.0,2.0,96.8,2
3483,Hebbal Kempapura,1700.0,3.0,155.0,3
3484,Hebbal Kempapura,1800.0,3.0,175.0,3
3485,Hebbal Kempapura,2900.0,4.0,300.0,3
3486,Hebbal Kempapura,3522.0,3.0,380.0,3
3487,Hebbal Kempapura,2280.0,5.0,200.0,5
3488,Hebbal Kempapura,1200.0,2.0,125.0,2
3489,Hebbal Kempapura,2900.0,4.0,240.0,3
3491,Hebbal Kempapura,1300.0,2.0,102.0,2
3492,Hebbal Kempapura,1466.0,2.0,140.0,3
3494,Hebbal Kempapura,1725.0,2.0,165.0,3
3495,Hebbal Kempapura,1200.0,3.0,125.0,3
3496,Hebbal Kempapura,3408.0,3.0,260.0,3
3497,Hebbal Kempapura,1485.0,3.0,132.0,2
3498,Hebbal Kempapura,1400.0,2.0,108.0,2
3499,Hebbal Kempapura,1800.0,3.0,150.0,3
3500,Hebbal Kempapura,2400.0,5.0,200.0,5
3501,Hebbal Kempapura,2800.0,5.0,220.0,5
3502,Hebbal Kempapura,1785.0,3.0,165.0,3
3503,Hebbal Kempapura,3729.0,4.0,384.0,4
3504,Hebbal Kempapura,1600.0,3.0,170.0,3
3505,Hebbal Kempapura,1730.0,3.0,175.0,3
3507,Hegde Nagar,1569.0,3.0,101.0,3
3508,Hegde Nagar,3000.0,7.0,210.0,6
3509,Hegde Nagar,2026.0,3.0,132.0,3
3510,Hegde Nagar,1801.0,3.0,115.0,3
3511,Hegde Nagar,1050.0,1.0,56.0,2
3512,Hegde Nagar,1341.0,2.0,97.0,2
3513,Hegde Nagar,2112.95,4.0,145.0,3
3514,Hegde Nagar,1200.0,4.0,83.0,4
3515,Hegde Nagar,1703.0,3.0,113.0,3
3516,Hegde Nagar,1570.0,3.0,105.0,3
3517,Hegde Nagar,1801.0,3.0,140.0,3
3518,Hegde Nagar,1584.01,3.0,103.0,3
3519,Hegde Nagar,1965.0,4.0,125.0,3
3520,Hegde Nagar,1200.0,2.0,75.0,2
3521,Hegde Nagar,1847.0,3.0,135.0,3
3522,Hegde Nagar,1965.0,4.0,132.0,3
3523,Hegde Nagar,1703.0,3.0,125.0,3
3524,Hegde Nagar,1847.0,3.0,125.0,3
3525,Hegde Nagar,2144.6,4.0,145.0,3
3526,Hegde Nagar,1718.0,3.0,119.0,3
3527,Hegde Nagar,1847.0,3.0,123.0,3
3528,Hegde Nagar,1340.0,2.0,72.0,2
3529,Hegde Nagar,2087.01,3.0,115.0,3
3530,Hegde Nagar,1703.0,3.0,130.0,3
3531,Hegde Nagar,2087.01,4.0,135.0,3
3532,Hegde Nagar,1718.0,3.0,130.0,3
3533,Hegde Nagar,1884.0,4.0,118.0,3
3534,Hegde Nagar,1930.0,4.0,122.0,3
3535,Hegde Nagar,1584.01,3.0,104.0,3
3536,Hegde Nagar,1168.0,2.0,68.0,3
3537,Hegde Nagar,2162.03,4.0,129.0,3
3538,Hegde Nagar,2087.01,4.0,160.0,3
3539,Hegde Nagar,1000.0,2.0,66.0,2
3540,Hegde Nagar,1348.0,2.0,80.5,3
3541,Hegganahalli,1200.0,1.0,48.0,1
3542,Hegganahalli,1200.0,1.0,48.0,1
3543,Hennur,1075.0,2.0,52.0,2
3544,Hennur,1255.0,2.0,52.32,2
3545,Hennur,1225.0,2.0,57.0,2
3546,Hennur,1255.0,2.0,57.5,2
3547,Hennur,1259.0,2.0,57.0,2
3548,Hennur,1255.0,2.0,53.5,2
3549,Hennur,1285.0,2.0,60.0,2
3550,Hennur,1285.0,2.0,60.0,2
3551,Hennur,1100.0,2.0,60.0,2
3552,Hennur,1231.0,2.0,48.0,2
3553,Hennur,1255.0,2.0,58.0,2
3554,Hennur,1040.0,2.0,42.12,2
3555,Hennur,1255.0,2.0,54.5,2
3556,Hennur,1041.0,2.0,40.6,2
3558,Hennur,1255.0,2.0,55.5,2
3560,Hennur,1231.0,2.0,50.0,2
3561,Hennur,2500.0,5.0,125.0,5
3562,Hennur,1160.0,2.0,49.0,2
3563,Hennur,2400.0,3.0,135.0,3
3564,Hennur,1255.0,2.0,53.5,2
3565,Hennur,1255.0,2.0,55.5,2
3566,Hennur,1100.0,2.0,44.55,2
3567,Hennur,1255.0,2.0,57.5,2
3568,Hennur,960.0,2.0,48.0,2
3569,Hennur,1020.0,2.0,48.0,2
3570,Hennur,1255.0,2.0,52.32,2
3571,Hennur,1295.0,2.0,64.0,2
3572,Hennur,1935.0,3.0,102.0,3
3574,Hennur,1345.0,2.0,69.0,3
3575,Hennur,1255.0,2.0,58.0,2
3576,Hennur,1420.0,2.0,62.0,2
3577,Hennur,1155.0,2.0,54.5,2
3578,Hennur,1255.0,2.0,52.32,2
3579,Hennur,1255.0,2.0,52.35,2
3582,Hennur,1255.0,2.0,54.5,2
3583,Hennur,1830.0,2.0,113.0,3
3584,Hennur,1830.5,3.0,84.205,3
3585,Hennur,1255.0,2.0,55.5,2
3586,Hennur,1255.0,2.0,53.57,2
3587,Hennur,1255.0,2.0,56.5,2
3588,Hennur,1050.0,2.0,42.73,2
3589,Hennur,1295.0,2.0,62.0,2
3590,Hennur Bande,1100.0,2.0,78.0,2
3591,Hennur Bande,1200.0,2.0,70.0,2
3592,Hennur Gardens,1945.0,3.0,120.0,3
3593,Hennur Gardens,1490.0,2.0,115.0,3
3594,Hennur Gardens,1464.0,2.0,115.0,3
3595,Hennur Gardens,1441.0,2.0,115.0,2
3596,Hennur Gardens,1945.0,3.0,135.0,3
3597,Hennur Road,2089.0,3.0,140.0,3
3598,Hennur Road,3203.5,2.0,224.5,4
3599,Hennur Road,5000.0,8.0,250.0,8
3600,Hennur Road,1385.0,2.0,83.09,2
3601,Hennur Road,1317.5,2.0,63.77,2
3603,Hennur Road,2264.0,3.0,159.0,3
3604,Hennur Road,1157.0,2.0,84.0,2
3605,Hennur Road,1904.0,3.0,120.0,3
3606,Hennur Road,1891.0,3.0,109.0,3
3607,Hennur Road,1561.0,3.0,95.0,3
3609,Hennur Road,2060.0,3.0,149.0,3
3610,Hennur Road,1482.0,2.0,92.0,3
3611,Hennur Road,1232.0,2.0,89.0,2
3612,Hennur Road,1065.0,2.0,42.6,2
3614,Hennur Road,1482.0,2.0,87.0,3
3615,Hennur Road,1891.0,3.0,139.0,3
3616,Hennur Road,1703.0,3.0,101.0,3
3617,Hennur Road,1232.0,2.0,69.61,2
3618,Hennur Road,987.0,2.0,49.0,2
3620,Hennur Road,2160.0,3.0,160.0,3
3622,Hennur Road,1680.0,3.0,99.27,3
3623,Hennur Road,1065.0,2.0,42.6,2
3624,Hennur Road,1385.0,2.0,83.09,2
3626,Hennur Road,2350.0,3.0,174.0,3
3627,Hennur Road,1586.0,3.0,93.94,3
3628,Hennur Road,1975.0,3.0,123.0,3
3630,Hennur Road,1290.0,2.0,94.5,3
3631,Hennur Road,901.0,2.0,49.5,2
3632,Hennur Road,1445.0,3.0,86.56,3
3633,Hennur Road,1482.0,2.0,97.0,3
3634,Hennur Road,1182.0,2.0,82.5,2
3636,Hennur Road,1036.0,2.0,59.46,2
3637,Hennur Road,1891.0,3.0,109.0,3
3638,Hennur Road,1232.0,2.0,69.61,2
3640,Hennur Road,2320.0,3.0,170.0,3
3641,Hennur Road,1936.0,3.0,118.0,3
3642,Hennur Road,1480.0,2.0,65.0,2
3643,Hennur Road,1590.0,3.0,96.5,3
3644,Hennur Road,1445.0,2.0,105.0,3
3645,Hennur Road,1036.0,2.0,59.45,2
3646,Hennur Road,1832.0,3.0,125.0,3
3647,Hennur Road,1359.0,2.0,104.0,2
3648,Hennur Road,1341.0,2.0,75.76,2
3649,Hennur Road,1040.0,2.0,50.0,2
3651,Hennur Road,1414.0,2.0,84.18,2
3652,Hennur Road,1949.0,3.0,133.0,3
3653,Hennur Road,1232.0,2.0,89.0,2
3654,Hennur Road,1250.0,2.0,77.88,3
3655,Hennur Road,2502.0,4.0,180.0,4
3656,Hennur Road,1831.0,3.0,110.0,3
3657,Hennur Road,1232.0,2.0,87.0,2
3658,Hennur Road,1232.0,2.0,74.0,2
3659,Hennur Road,1232.0,2.0,66.0,2
3660,Hennur Road,1341.0,2.0,95.0,2
3662,Hennur Road,1232.0,2.0,88.0,2
3663,Hennur Road,2365.0,4.0,175.0,3
3664,Hennur Road,1310.0,2.0,66.0,2
3666,Hennur Road,1015.0,2.0,50.0,2
3668,Hennur Road,2264.0,3.0,168.0,3
3669,Hennur Road,2002.0,3.0,120.0,3
3670,Hennur Road,1232.0,2.0,69.6,2
3671,Hennur Road,1195.0,2.0,73.0,2
3672,Hennur Road,1020.0,2.0,47.0,2
3673,Hennur Road,5100.0,6.0,375.0,5
3674,Hennur Road,1061.0,2.0,54.92,2
3676,Hennur Road,1020.0,2.0,45.0,2
3677,Hennur Road,2041.0,3.0,128.0,3
3678,Hennur Road,1232.0,2.0,87.0,2
3679,Hennur Road,1066.0,2.0,52.23,2
3680,Hennur Road,973.0,2.0,56.0,2
3681,Hennur Road,1255.0,2.0,84.0,2
3682,Hennur Road,1232.0,2.0,83.0,2
3683,Hennur Road,1832.0,3.0,116.0,3
3684,Hennur Road,2050.0,3.0,120.0,3
3685,Hennur Road,1445.0,2.0,86.69,3
3686,Hennur Road,1445.0,2.0,83.0,3
3689,Hennur Road,1654.0,3.0,97.8,3
3690,Hennur Road,1480.0,3.0,100.0,3
3691,Hennur Road,1450.0,3.0,88.6,3
3692,Hennur Road,1155.0,2.0,69.18,2
3693,Hennur Road,1053.0,2.0,53.0,2
3694,Hennur Road,1195.0,2.0,59.0,2
3695,Hennur Road,1904.0,3.0,129.0,3
3696,Hennur Road,1981.0,3.0,134.0,3
3697,Hennur Road,1155.0,2.0,69.18,2
3699,Hennur Road,1590.0,3.0,105.0,3
3700,Hennur Road,2041.0,3.0,138.0,3
3701,Hennur Road,1100.0,2.0,78.0,3
3702,Hennur Road,1880.0,4.0,154.0,4
3703,Hennur Road,1232.0,2.0,69.61,2
3704,Hennur Road,1748.0,3.0,103.0,3
3705,Hennur Road,1460.0,2.0,80.3,2
3707,Hennur Road,1933.0,3.0,140.0,3
3708,Hennur Road,1030.0,2.0,46.5,2
3709,Hennur Road,1232.0,2.0,69.61,2
3711,Hennur Road,1445.0,2.0,89.56,3
3712,Hennur Road,973.0,2.0,50.74,2
3714,Hennur Road,1305.0,2.0,77.0,3
3716,Hennur Road,1165.0,2.0,67.0,2
3717,Hennur Road,980.0,2.0,51.0,2
3718,Hennur Road,1232.0,2.0,80.0,2
3719,Hennur Road,1085.0,2.0,43.4,2
3720,Hennur Road,950.0,2.0,55.0,2
3721,Hennur Road,1140.0,2.0,56.0,2
3722,Hennur Road,1891.0,3.0,110.0,3
3725,Hennur Road,1165.0,2.0,52.0,2
3726,Hennur Road,1450.0,2.0,80.0,2
3727,Hennur Road,1155.0,2.0,69.18,2
3728,Hennur Road,1936.0,3.0,131.0,3
3729,Herohalli,1800.0,1.0,80.0,2
3730,Herohalli,1200.0,2.0,70.0,3
3731,Hessarghatta,700.0,2.0,27.0,2
3732,Hessarghatta,900.0,2.0,42.0,2
3733,Hessarghatta,1330.0,3.0,65.0,3
3734,Hessarghatta,1062.0,2.0,50.0,2
3735,Himagiri Meadows,1240.0,4.0,180.0,3
3736,Himagiri Meadows,1350.0,4.0,175.0,4
3737,Hiremath Layout,1435.0,3.0,70.0,3
3738,Hiremath Layout,1140.0,2.0,56.0,2
3739,Hiremath Layout,1715.0,3.0,95.0,3
3740,Hongasandra,1150.0,2.0,49.0,2
3741,Hongasandra,1065.0,2.0,45.0,2
